cookbook@query	怎么炒番茄炒？	o o b-dishname i-dishname i-dishname o o
epg@query	中央六台有什么节目	b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o
cookbook@query	求米线怎么做？	o b-ingredient i-ingredient o o o o
novel@query	我要看古言小说	o o o b-category i-category o o
stock@query	查寻轻舞风股票	o o b-name i-name i-name o o
train@query	列车深圳到广州	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city
train@query	查一下从广州到南宁的火车票	o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
train@query	开封到信阳的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
stock@query	富瑞特装股票	b-name i-name i-name i-name o o
health@query	痛经。	b-keyword i-keyword o
email@forward	我想要转发这封邮件	o o o o o o o o o
radio@launch	请帮我调频97.5湖南人民广播电台文艺台	o o o o o b-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
poetry@query	李白的将进酒。	b-author i-author o b-name i-name i-name o
cookbook@query	牛骨汤	b-dishname i-dishname i-dishname
message@send	给陈易云发短消息	o b-name i-name i-name o o o o
translation@translation	我喜欢亚楠用英语怎么说	b-content i-content i-content i-content i-content o b-target i-target o o o
stock@query	查询下北京首创的股票	o o o b-name i-name i-name i-name o o o
flight@query	查询大大后天广州到武汉的航班	o o b-startdate_date i-startdate_date i-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
app@launch	打开相机这	o o b-name i-name o
news@play	我要听最近的新闻。	o o o b-datetime_date i-datetime_date o o o o
app@launch	启动浏览器	o o b-name i-name i-name
cookbook@query	凉拌海蜇怎么做好吃？	b-dishname i-dishname i-dishname i-dishname o o o o o o
poetry@query	茅屋为秋风所破歌杜甫。	b-name i-name i-name i-name i-name i-name i-name i-name b-author i-author o
cookbook@query	日本豆腐的做法。	b-ingredient i-ingredient i-ingredient i-ingredient o o o o
telephone@dial	给曹广义打电话	o b-name i-name i-name o o o
flight@query	南昌到广州飞机票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
message@send	发信息给陈明哲	o o o o b-name i-name i-name
map@route	从我这里到科大讯飞走高速路线	o o o o o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o o o
train@query	查一下那个南京到昆明的火车	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
translation@translation	庞军军英语怎么说	b-content i-content i-content b-target i-target o o o
app@query	帮我找到微信	o o o o b-name i-name
poetry@query	那就来一首李白的诗词吗？	o o o o o b-author i-author o o o o o
cookbook@query	请问牛排怎么做	o o b-dishname i-dishname o o o
health@query	头晕该怎么办？	b-keyword i-keyword o o o o o
music@play	放一首青花瓷哦哦	o o o b-song i-song i-song o o
tvchannel@play	西藏卫视	b-name i-name i-name i-name
train@query	烟台到齐齐哈尔的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city i-endloc_city i-endloc_city o o o o
flight@query	明天回广州的航班	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
stock@query	查寻天龙集团的股票	o o b-name i-name i-name i-name o o o
train@query	我去烟台有高铁吗	o o b-endloc_city i-endloc_city o b-category i-category o
website@open	但是我想上腾讯网	o o o o o b-name i-name i-name
translation@translation	我今天帮爷爷洗衣服的英文怎么说	b-content i-content i-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
cinemas@query	查一查上影电影院即将上映的影片	o o o o o o o o o o o o o o o
app@launch	黎宇我要玩中国象棋	o o o o o b-name i-name i-name i-name
bus@query	从西安到石嘴山的汽车票。	o b-src i-src o b-dest i-dest i-dest o o o o o
epg@look_back	btv生活节目选择回放	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o
cookbook@query	红枣鸡汤怎么煲？	b-dishname i-dishname i-dishname i-dishname o o o o
flight@query	济南到重庆的航班。	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
stock@query	我想知道科大讯飞的市值	o o o o b-name i-name i-name i-name o o o
telephone@dial	打打给胡磊	o o o b-name i-name
novel@query	查询饶雪漫的言情小说	o o b-author i-author i-author o b-category i-category o o
app@launch	帮忙打开一下酷狗音乐播放音乐行不	o o o o o o b-name i-name i-name i-name o o o o o o
cookbook@query	冷面的做法。	b-ingredient i-ingredient o o o o
cookbook@query	阳澄湖大闸蟹的做法。	b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname o o o o
health@query	包皮过长怎么办啊？你。	b-keyword i-keyword i-keyword i-keyword o o o o o o o
cookbook@query	不，做个红烧肉怎么做？	o o o o b-dishname i-dishname i-dishname o o o o
video@query	甄嬛传高清	b-name i-name i-name b-resolution i-resolution
app@launch	进入手机qq	o o o o b-name i-name
music@search	搜索电视剧插曲	o o b-category i-category i-category i-category i-category
message@send	给刘西发短信	o b-name i-name o o o
cinemas@query	最近有什么科幻电影？	o o o o o b-category i-category o o o
stock@query	查询一下南方航空的股票	o o o o b-name i-name i-name i-name o o o
health@query	脊髓损伤。	b-keyword i-keyword i-keyword i-keyword o
map@route	我要去姜堰	o o o b-endloc_area i-endloc_area
stock@query	所以查学西宁特钢的股票	o o o o b-name i-name i-name i-name o o o
video@query	心术电影	b-name i-name b-category i-category
music@play	来一首飞得更高了说完了	o o o b-song i-song i-song i-song o o o o
cookbook@query	蒸鸡蛋糕	b-dishname i-dishname i-dishname i-dishname
cookbook@query	怎样煮酸甜排骨。	o o o b-dishname i-dishname i-dishname i-dishname o
video@query	我想看电影搜索	o o o b-category i-category b-name i-name
stock@query	搜索泰亚股份股票	o o b-name i-name i-name i-name o o
cookbook@query	红烧肉的做法啊！	b-dishname i-dishname i-dishname o o o o o
flight@query	明天到佛山的航班	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
email@send	发邮件给晶晶	o o o o b-name i-name
video@query	看空霸	o b-name i-name
train@query	广州到南宁的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
health@query	给我查一下，乳腺增生怎么治疗？	o o o o o o b-keyword i-keyword i-keyword i-keyword o o o o o
train@query	查寻上海到北京的火车票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
translation@translation	翻译慷慨激昂	o o b-content i-content i-content i-content
flight@query	查询后天成都到伦敦的航班	o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
bus@query	请查询天津市到哈尔滨的车。	o o o b-src i-src i-src o b-dest i-dest i-dest o o o
health@query	得了关节炎怎么办？	o o b-keyword i-keyword i-keyword o o o o
train@query	查宁波到北京的火车票	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
message@sendcontacts	把孟蕾的电话发给陈姬	o b-name i-name o o o o o b-receiver i-receiver
cookbook@query	酸菜鱼怎么烧的？	b-dishname i-dishname i-dishname o o o o o
video@query	爱情工寓	b-name i-name i-name i-name
flight@query	查询上海到玉林的航班。	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
message@send	给许浩发一条短信	o b-name i-name o o o o o
video@query	2012年的恐怖电影	b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date o b-tag i-tag b-category i-category
stock@query	包钢稀土股票价格	b-name i-name i-name i-name o o o o
poetry@query	来一首李白的诗。	o o o b-author i-author o o o
riddle@query	字谜你。	b-category i-category o o
message@sendcontacts	把千哥的电话号码发给萌萌	o b-name i-name o o o o o o o b-receiver i-receiver
message@send	给丹丹发信息我一会儿就回来别等我了	o b-name i-name o o o b-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content
riddle@query	请给我打一个谜语。	o o o o o o b-category i-category o
radio@launch	请帮我调频105山东人民广播电台生活频道	o o o o o b-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
epg@query	影视频道有什么节目	b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o
riddle@query	不辣，猜谜语。	o o o o b-category i-category o
cookbook@query	做糖醋排骨	o b-dishname i-dishname i-dishname i-dishname
stock@query	青岛海信股票	o o b-name i-name o o
tvchannel@play	中央十一台	b-name i-name i-name i-name i-name
match@query	中超比赛，结果。	b-category i-category o o o b-type i-type o
stock@query	查询科大讯飞的股价	o o b-name i-name i-name i-name o o o
cookbook@query	煮咖喱饭。	o b-dishname i-dishname i-dishname o
news@play	关于钓鱼岛的新闻进展	o o b-keyword i-keyword i-keyword o o o o o
train@query	查一下明天下午南通到南京的火车票	o o o b-startdate_date i-startdate_date b-startdate_time i-startdate_time b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
match@query	中超赛事预告，你。	b-category i-category o o b-type i-type o o o
flight@query	帮我查一下杭州到长春的飞机航班	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o o
tvchannel@play	南京新闻频道	b-name i-name i-name i-name i-name i-name
telephone@dial	打电话给黄组织	o o o o b-name i-name i-name
map@position	告诉我西安的位置	o o o b-location_city i-location_city o o o
epg@look_back	回看安徽卫视烽火佳人	o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-name i-name i-name i-name
website@open	打开百度哇	o o b-name i-name o
cookbook@query	蛋糕可以做蛋糕吗？	b-dishname i-dishname o o o o o o o
cookbook@query	国画怎样做土豆烧鸡块	o o o o o b-dishname i-dishname i-dishname i-dishname i-dishname
flight@query	八月一号去上海的航班	b-startdate_date i-startdate_date i-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
music@play	再来一首飞得更高。	o o o o b-song i-song i-song i-song o
cookbook@query	做红酒怎么做啊？	o b-ingredient i-ingredient o o o o o
message@send	给于海洋发短信	o b-name i-name i-name o o o
music@play	我要听劝化这首歌	o o o b-song i-song o o o
translation@translation	香蕉的英语怎么说	b-content i-content o b-target i-target o o o
map@position	你知道中国科技大学在哪里吗	o o o b-location_poi i-location_poi i-location_poi i-location_poi i-location_poi i-location_poi o o o o
stock@query	南京熊猫股票	b-name i-name i-name i-name o o
epg@query	湖南卫视明天播什么节目	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date o o o o o
bus@query	查看济南到东营的，汽车。	o o b-src i-src o b-dest i-dest o o o o o
cookbook@query	茄子鸡蛋怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
novel@query	查找校园小说沙漏第二部	o o b-category i-category o o b-name i-name o o o
map@route	去华强北的路怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi o o o o o
lottery@number_query	大乐透中奖号码为	b-name i-name i-name o o o o o
tvchannel@play	高清深圳台	b-resolution i-resolution b-name i-name i-name
train@query	湖北荆州到黄石的火车	b-startloc_province i-startloc_province b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	我想看电影台北飘雪	o o o b-category i-category b-name i-name i-name i-name
epg@query	东方高清台的节目单	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o
telephone@dial	给熊媛媛打电话	o b-name i-name i-name o o o
message@send	发短信给王曼希望你幸福	o o o o b-name i-name o o o o o
tvchannel@play	切换上海频道	o o b-name i-name i-name i-name
cookbook@query	怎么做炸鸡腿？	o o o b-dishname i-dishname i-dishname o
health@query	胃溃疡。	b-keyword i-keyword i-keyword o
cookbook@query	腊鱼头怎么做？	b-dishname i-dishname i-dishname o o o o
cookbook@query	童子鸡的做法。	b-ingredient i-ingredient i-ingredient o o o o
video@query	请搜电影画皮	o o b-category i-category b-name i-name
website@open	打开五五两性网站	o o b-name i-name i-name i-name i-name i-name
health@query	阑尾炎	b-keyword i-keyword i-keyword
bus@query	太原到广州的车。	b-src i-src o b-dest i-dest o o o
epg@query	你知道现在广东卫视在演什么吗？	o o o b-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o
translation@translation	安哥拉的英文是什么	b-content i-content i-content o b-target i-target o o o
radio@launch	请帮我调频106.1长沙音乐广播电台	o o o o o b-code i-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name
video@query	那你查一下最近的热门电影是什么？	o o o o o b-timedescr i-timedescr o b-popularity i-popularity b-category i-category o o o o
novel@query	搜索中国共产党章程	o o b-name i-name i-name i-name i-name i-name i-name
message@send	发消息给周磊	o o o o b-name i-name
cookbook@query	回锅肉怎么做啊	b-dishname i-dishname i-dishname o o o o
video@query	好评的喜剧电影	b-scoredescr i-scoredescr o b-tag i-tag b-category i-category
cinemas@query	最近热门的电影。	o o o o o o o o
message@send	给李慧发个短信说我要回家	o b-name i-name o o o o o b-content i-content i-content i-content
stock@query	中国石化的股价怎么样	b-name i-name i-name i-name o o o o o o
message@send	给李光发短信	o b-name i-name o o o
train@query	查询广州到北京的火车	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
tvchannel@play	中央台五套	b-name i-name i-name i-name i-name
health@query	关节痛怎么办？	b-keyword i-keyword i-keyword o o o o
poetry@query	去网上搜索兰陵王。	o o o o o b-name i-name i-name o
stock@query	中国工商银行的股票	b-name i-name i-name i-name i-name i-name o o o
novel@query	搜索极品天王	o o b-name i-name i-name i-name
app@launch	百度浏览器打开	b-name i-name i-name i-name i-name o o
train@query	宿州到北京的火车有哪些	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o o o
epg@query	最近下午有什么电影？	o o b-datetime_time i-datetime_time o o o b-category i-category o
cookbook@query	红烧肉的做法，a。	b-dishname i-dishname i-dishname o o o o o o
music@play	我想听莫失莫忘。	o o o b-song i-song i-song i-song o
telephone@dial	打电话到飞云	o o o o b-name i-name
cookbook@query	板栗怎么煮？	b-ingredient i-ingredient o o o o
epg@query	书画频道上周六有开始非诚勿扰么	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date i-datetime_date o o o b-name i-name i-name i-name o
stock@query	上海宝钢股票	o o b-name i-name o o
website@open	请帮我打开网站	o o o o o o o
video@query	动作电影	b-tag i-tag b-category i-category
epg@query	安安昨天11:07的风华国乐	o o b-datetime_date i-datetime_date b-datetime_time i-datetime_time i-datetime_time i-datetime_time i-datetime_time o b-tvchannel i-tvchannel i-tvchannel i-tvchannel
website@open	新浪汽车	b-name i-name i-name i-name
cinemas@query	周二电影。	b-datetime_date i-datetime_date o o o
tvchannel@play	东方台	b-name i-name i-name
map@route	从这里去科大讯飞如何去	o o o o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
video@query	宫崎骏动画电影	b-artist i-artist i-artist b-tag i-tag b-category i-category
poetry@query	请念一首毛泽东诗词。	o o o o b-author i-author i-author o o o
video@query	播放法制进行时	o o b-name i-name i-name i-name i-name
music@play	特莫文蔚的阴天。	o b-artist i-artist i-artist o b-song i-song o
epg@query	前天中央一套的节目单	b-datetime_date i-datetime_date b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o
translation@translation	点击说话的英语怎么写	b-content i-content i-content i-content o b-target i-target o o o
app@launch	启动qq浏览器	o o b-name i-name i-name i-name i-name
cinemas@query	电影院有什么电影？	o o o o o o o o o
cookbook@query	海星的做法。	b-ingredient i-ingredient o o o o
cookbook@query	怎么做洋葱炒蛋？	o o o b-dishname i-dishname i-dishname i-dishname o
news@play	请给我讲一下今天的新闻吧！	o o o o o o b-datetime_date i-datetime_date o o o o o
news@play	啊，社会新闻。	o o b-category i-category o o o
cinemas@query	搜索一下热门电影。	o o o o o o o o o
bus@query	从杭州到黄山的汽车。	o b-src i-src o b-dest i-dest o o o o
music@play	我想听水墨丹青这首歌	o o o b-song i-song i-song i-song o o o
epg@query	查查最近一周cctv-4美洲有放我爱记歌词么	o o b-datetime_date i-datetime_date i-datetime_date i-datetime_date b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o b-name i-name i-name i-name i-name o
cookbook@query	请问红烧茄子怎么做？	o o b-dishname i-dishname i-dishname i-dishname o o o o
tvchannel@play	海南旅游卫视	o o b-name i-name i-name i-name
telephone@dial	我要打电话给洪云刚	o o o o o o b-name i-name i-name
music@play	我要听流行歌曲	o o o b-category i-category o o
app@launch	钛备份	b-name i-name i-name
tvchannel@play	福建电视台	b-name i-name i-name i-name i-name
music@play	我想听首歌	o o o o o
telephone@dial	打电话给谢文豪	o o o o b-name i-name i-name
tvchannel@play	浙江电视台	b-name i-name i-name i-name i-name
epg@query	现在浙江卫视在放什么节目	b-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o
website@open	中华军事网	b-name i-name i-name i-name i-name
map@position	人民公园在哪里	b-location_poi i-location_poi i-location_poi i-location_poi o o o
novel@query	辛夷坞原来你还在这里小说	b-author i-author i-author b-name i-name i-name i-name i-name i-name i-name o o
cinemas@query	搜索热门电影。	o o o o o o o
radio@launch	麻烦您可不可以帮我调频99.3嘉善人民广播电台	o o o o o o o o o o o b-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name
poetry@query	杜甫兵车行。	b-author i-author b-name i-name i-name o
tvchannel@play	江苏党校二套	b-name i-name i-name i-name i-name i-name
poetry@query	请背诵静夜思。	o o o b-name i-name i-name o
lottery@number_query	第50000期福彩双色球	o b-absissue i-absissue i-absissue i-absissue i-absissue o b-category i-category b-name i-name i-name
poetry@query	说个李白的诗来听听。	o o b-author i-author o o o o o o
tvchannel@play	cctv少儿	b-name i-name i-name i-name i-name i-name
app@query	找愤怒的小鸟	o b-name i-name i-name i-name i-name
cinemas@query	查询众乐电影院最热门的电影	o o b-theatre i-theatre i-theatre i-theatre i-theatre o o o o o o
flight@query	查一下从南京到上海的航班	o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cinemas@query	最近有什么热门的电影？	o o o o o o o o o o o
tvchannel@play	中国教育电视台三台	b-name i-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	米饭怎么做	b-dishname i-dishname o o o
riddle@query	给我讲一个谜语吧！	o o o o o b-category i-category o o
news@play	这个新闻有意思吗	o o o o o o o o
website@open	打开4399小游戏	o o b-name i-name i-name i-name i-name i-name i-name
epg@query	电视台在播什么节目	o o o o o o o o o
translation@translation	我正在睡觉用英语怎么说	b-content i-content i-content i-content i-content o b-target i-target o o o
epg@query	湖南卫视电视节目表	b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o
flight@query	济南到汉中的飞机票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cookbook@query	桂花糕。	b-dishname i-dishname i-dishname o
radio@launch	请帮我调频89.6武汉交通广播电台	o o o o o b-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name
music@play	我想听老婆这首歌	o o o b-song i-song o o o
flight@query	西昌到成都的航班	b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o
map@position	武汉理工大学在哪	b-location_poi i-location_poi i-location_poi i-location_poi i-location_poi i-location_poi o o
map@route	到郑州火车站	o b-endloc_city i-endloc_city b-endloc_poi i-endloc_poi i-endloc_poi
video@query	刘三姐	b-name i-name i-name
epg@query	等一下七点半湖南卫视会播出什么节目	o o o b-datetime_time i-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o o
cookbook@query	干锅鱼怎么做	b-dishname i-dishname i-dishname o o o
stock@query	安徽合力股票	b-name i-name i-name i-name o o
cookbook@query	大薯条怎么做？	o b-dishname i-dishname o o o o
map@route	从南京到亳州怎么走	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	白切鸡怎么做啊？	b-dishname i-dishname i-dishname o o o o o
video@query	我要看巴拉小魔仙	o o o b-name i-name i-name i-name i-name
cinemas@query	给我查一下最近在播哪些电影	o o o o o o o o o o o o o
health@query	梅毒怎么治疗？	b-keyword i-keyword o o o o o
translation@translation	翻译睡觉了	o o b-content i-content i-content
video@query	青春期撞上更年期二	b-name i-name i-name i-name i-name i-name i-name i-name i-name
cinemas@query	有没有新出的电影了。	o o o o o o o o o o
video@query	电影十二生肖	b-category i-category b-name i-name i-name i-name
train@query	帮我网上订车票	o o o o o o o
train@query	查一下合肥到淮南明天的火车	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city b-startdate_date i-startdate_date o o o
video@query	最近有什么好看的电视连续剧武打的。	b-timedescr i-timedescr o o o b-scoredescr i-scoredescr o b-category i-category i-category i-category i-category b-tag i-tag o o
flight@query	到贵阳的航班。	o b-endloc_city i-endloc_city o o o o
epg@query	现在有什么好的电视剧。	b-datetime_time i-datetime_time o o o o o b-category i-category i-category o
telephone@dial	给爸爸打电话	o b-name i-name o o o
match@query	恒大山东鲁能比分是多少？	b-homename i-homename b-awayname i-awayname i-awayname i-awayname o o o o o o
map@position	移动公司在哪里呀	b-location_poi i-location_poi i-location_poi i-location_poi o o o o
flight@query	南京到成都的机票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
translation@translation	我们一起去玩吧用英文怎么说	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
cookbook@query	怎么做水煮鱼店？	o o o b-dishname i-dishname i-dishname o o
cookbook@query	红烧猪脚怎么做啊？	b-dishname i-dishname i-dishname i-dishname o o o o o
cookbook@query	可乐鸡翅怎么做呀晚点告诉我。	b-dishname i-dishname i-dishname i-dishname o o o o o o o o o o
flight@query	上海到淮安的飞机	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	三女休夫	b-name i-name i-name i-name
map@position	查查科大讯飞在哪里	o o b-location_poi i-location_poi i-location_poi i-location_poi o o o
message@send	我现在要发一条信息	o o o o o o o o o
cookbook@query	炖鸡	b-dishname i-dishname
riddle@query	你给我说几个谜语。	o o o o o o b-category i-category o
cookbook@query	地三鲜怎么做？你？	b-dishname i-dishname i-dishname o o o o o o
telephone@dial	呼叫王希	o o b-name i-name
stock@query	万科a股票	b-name i-name i-name o o
poetry@query	各来一首李白的诗词。	o o o o b-author i-author o o o o
map@position	华晶小学在哪里	b-location_poi i-location_poi i-location_poi i-location_poi o o o
translation@translation	用英语怎么讲	b-content b-target i-target o o o
riddle@query	讲一个谜语和答案。	o o o b-category i-category o o o o
translation@translation	早上好英语怎么讲	b-content i-content i-content b-target i-target o o o
message@send	给庄小雷发短信	o b-name i-name i-name o o o
email@send	帮我发邮件给婷婷	o o o o o o b-name i-name
message@sendcontacts	把张玉娟的手机号码发送给吴伟	o b-name i-name i-name o b-category i-category o o o o o b-receiver i-receiver
map@position	灌阳县位置	b-location_area i-location_area i-location_area o o
cookbook@query	还路阻少茶汤的做法。	o o o o b-dishname i-dishname o o o o
website@open	进入三w点百度点com	o o b-name i-name i-name i-name i-name i-name i-name i-name i-name
poetry@query	学而不厌，下一句是什么？	b-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o
video@query	大头儿子小头爸爸	b-name i-name i-name i-name i-name i-name i-name i-name
bus@query	从聊城到东营的车。	o b-src i-src o b-dest i-dest o o o
email@replay_all	全部应答	o o o o
train@query	有上海到昆山的火车吗	o b-startloc_city i-startloc_city o b-endloc_area i-endloc_area o o o o
telephone@dial	打电话给奥巴马	o o o o b-name i-name i-name
train@query	厦门到福建建阳的火车是几点呢	b-startloc_city i-startloc_city o b-endloc_province i-endloc_province b-endloc_area i-endloc_area o o o o o o o
email@create	帮我写个邮件	o o o o o o
app@launch	打开极品飞车	o o b-name i-name i-name i-name
poetry@query	背将进酒。	o b-name i-name i-name o
poetry@default	分手时，背一首诗吧？	o o o o o o o o o o
news@play	请问一下军事新闻。	o o o o b-category i-category o o o
cookbook@query	烤鸡翅怎么做？	b-dishname i-dishname i-dishname o o o o
news@play	看看有什么好新闻	o o o o o o o o
cinemas@query	嘉禾电影院正在上映的大片	b-theatre i-theatre i-theatre i-theatre i-theatre o o o o o o o
flight@query	到北京的飞机。	o b-endloc_city i-endloc_city o o o o
website@open	我要上网打开百度	o o o o o o b-name i-name
cookbook@query	煮水饺。	o b-dishname i-dishname o
poetry@query	给我搜索唐诗。	o o o o b-dynasty o o
video@query	我想看大武当电影	o o o b-name i-name i-name b-category i-category
cookbook@query	人心无穷烧肉的做法。	o o o o b-dishname i-dishname o o o o
music@play	我想听周杰伦的菊花台	o o o b-artist i-artist i-artist o b-song i-song i-song
telephone@query	陈周的电话号码是多少	b-name i-name o o o o o o o o
radio@launch	我好想听新城知讯台	o o o o b-name i-name i-name i-name i-name
app@launch	打开uc浏览器v八	o o b-name i-name i-name i-name i-name i-name i-name
message@send	发信息给健美	o o o o b-name i-name
cookbook@query	烤牛排怎么做？	b-dishname i-dishname i-dishname o o o o
video@query	福尔摩斯	b-name i-name i-name i-name
music@search	有什么好听的歌	o o o b-category i-category o o
bus@query	吉林到大连的车。	b-src i-src o b-dest i-dest o o o
translation@translation	买东西翻译成英语	b-content i-content i-content o o o b-target i-target
music@play	播放郁可唯的歌	o o b-artist i-artist i-artist o o
cookbook@query	帮我查一下可乐鸡翅怎么做？	o o o o o b-dishname i-dishname i-dishname i-dishname o o o o
music@play	放一首音乐给我听	o o o o o o o o
telephone@dial	打电话给王宇婕	o o o o b-name i-name i-name
flight@query	明天珠海到青岛的航班	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
website@open	我想看一下凤凰网	o o o o o b-name i-name i-name
cookbook@query	语音火锅怎么做啊？啊？	o o b-dishname i-dishname o o o o o o o
email@forward	转发这条mail	o o o o o o o o
music@play	随便给我放几首歌	o o o o o o o o
cookbook@query	葫芦鸡怎么做？	b-dishname i-dishname i-dishname o o o o
message@send	给张倩倩发短信	o b-name i-name i-name o o o
message@sendcontacts	把张新涛电话发给常胜宾	o b-name i-name i-name o o o o b-receiver i-receiver i-receiver
cookbook@query	我想听回锅肉做法。	o o o b-dishname i-dishname i-dishname o o o
website@open	中国新闻网网站	b-name i-name i-name i-name i-name o o
train@query	查一下杭州到宁波的火车票	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cookbook@query	芒果西米露怎么做啊	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
app@launch	国际象棋开局	b-name i-name i-name i-name o o
riddle@query	你会猜谜语吗？	o o o b-category i-category o o
video@query	播放落日批示	o o b-name i-name o o
video@query	给我搜个电影	o o o o b-category i-category
train@query	明天广州到长葛的火车	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_area i-endloc_area o o o
news@play	我想今天新闻最近有什么新的新闻？	o o b-datetime_date i-datetime_date o o o o o o o o o o o o
cookbook@query	蛋炒饭怎么煮	b-dishname i-dishname i-dishname o o o
email@reply	我要回复这条邮件	o o o o o o o o
flight@query	今天新余到北京的航班	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	捍卫者	b-name i-name i-name
poetry@query	来一首琵琶行。	o o o b-name i-name i-name o
map@position	讯飞语点我现在在哪里	o o o o o o o o o o
cookbook@query	蒜苔的做法	b-ingredient i-ingredient o o o
website@open	进入讯飞官网	o o b-name i-name i-name i-name
video@query	请帮我查找一下奥特曼大电影	o o o o o o o b-name i-name i-name i-name i-name i-name
epg@query	湖北卫视今天下午六点以后开始播男生女生向前冲	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date b-datetime_time i-datetime_time i-datetime_time i-datetime_time i-datetime_time i-datetime_time o o o b-name i-name i-name i-name i-name i-name i-name
radio@launch	可以帮我收听安庆新闻综合广播	o o o o o o b-name i-name i-name i-name i-name i-name i-name i-name
message@send	给黄杠发短信	o b-name i-name o o o
train@query	查一下广州到信阳的火车票	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
poetry@query	唐诗哦。	b-dynasty o o o
train@query	重庆到无锡的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
video@query	文娱播报	b-name i-name i-name i-name
